g_converged min_loss iter nsites nqubits0 h nlayers SvN time
true 4.761750627135797e-8 157 8 1 0.0 1 0.0 9.13692
true 4.684093779516729e-8 564 8 1 0.0 2 0.0 8.3328751
true 6.828998982966183e-8 664 8 1 0.0 3 0.0 14.7717079
true 2.113272359283158e-5 1609 8 1 0.0 4 0.0 43.4548407
true 2.0065186123741086e-7 261 8 2 0.0 1 0.0 1.729156
true 1.7357953852881192e-6 1103 8 2 0.0 2 0.0 12.8643299
true 5.17678038020053e-7 2063 8 2 0.0 3 0.0 37.0025917
true 1.3941094264308118e-5 879 8 2 0.0 4 0.0 28.463461
true 7.276833069262226e-7 168 8 3 0.0 1 0.0 1.1895731
true 2.4432122741058215e-5 840 8 3 0.0 2 0.0 10.7998422
true 2.1786174205229436e-6 1537 8 3 0.0 3 0.0 29.0373841
