g_converged min_loss iter nsites nqubits0 h nlayers SvN time
true 3.0036397868915543e-7 156 8 1 0.0 1 0.0 8.8587572
true 6.295151611102057e-8 338 8 1 0.0 2 0.0 5.047596
true 1.729285870055719e-8 584 8 1 0.0 3 0.0 13.7618018
true 3.5757998776420052e-6 1220 8 1 0.0 4 0.0 36.9545285
true 2.961568652537494e-7 152 8 2 0.0 1 0.0 1.0260653
true 1.5507814446480417e-7 556 8 2 0.0 2 0.0 6.5156851
true 1.3771385490718435e-5 3065 8 2 0.0 3 0.0 51.1661085
true 5.24578015764221e-5 2103 8 2 0.0 4 0.0 57.5126836
true 8.229878389887091e-8 441 8 3 0.0 1 0.0 2.7348305
true 1.7239440956255217e-7 875 8 3 0.0 2 0.0 11.0087803
true 3.912480224614138e-7 1378 8 3 0.0 3 0.0 26.4248755
true 1.7854167087364797e-5 1614 8 3 0.0 4 0.0 44.4609296
true 2.3617952808752118e-7 254 8 4 0.0 1 0.0 1.6533639
true 1.2699820502587444e-6 425 8 4 0.0 2 0.0 5.8857248
